

Image | Serial | LoopOrder | LoopOrderSpeedup | Parallel | ParallelSpeedup | FPS

480p.jpg  .015416   .012947	    1.190700	    .007304	        2.110624	 136.911281
720p.jpg  .038839	.029102	    1.334581	    .009812	        3.958316	 101.916021
1080.jpg  .101007	.065721	    1.536906	    .018278	        5.526151	 54.710581
4k.jpg 	  .803838	.262833	    3.058360	    .073485	        10.938803	 13.608219
8k.jpg 	  3.445630	1.054794	3.266637	    .287842	        11.970560	 3.474128


